2000
(945,349,234)
(274,1887,247)
(1839,121,89)
(163,547,135)
(297,1992,245)
(1059,75,257)
(1054,1957,168)
(1828,1110,108)
(1722,117,197)
(704,860,218)
(1323,373,166)
(1025,744,174)
(1031,1643,12)
(1903,1150,229)
(1501,1894,44)
(560,1100,24)
(1009,1443,80)
(147,17,151)
(396,654,265)
(1862,474,262)
(1257,1928,179)
(188,642,68)
(167,1332,130)
(75,592,92)
(601,1925,206)
(895,1697,156)
(906,897,187)
(837,1270,290)
(1893,356,1)
(1098,581,260)
(1212,401,11)
(423,851,252)
(83,564,65)
(1989,1939,219)
(1179,758,12)
(632,960,132)
(1265,1653,109)
(994,1760,235)
(628,1463,281)
(940,213,37)
(1187,1209,73)
(1197,393,221)
(370,1698,214)
(1421,1722,260)
(767,188,24)
(733,1707,216)
(498,1632,205)
(8,860,1)
(1664,757,60)
(111,501,257)
(767,716,53)
(22,227,288)
(591,1619,168)
(1154,1546,48)
(1663,895,33)
(1031,1358,201)
(591,1789,53)
(968,1748,233)
(1054,1119,287)
(1627,607,213)
(1127,883,1)
(239,1968,297)
(1393,1930,218)
(1616,1530,200)
(204,1617,31)
(708,1832,191)
(1338,1459,197)
(1688,1893,127)
(1629,121,188)
(1443,1116,209)
(1409,1785,53)
(1709,1858,239)
(1011,1991,255)
(748,1244,178)
(241,1941,283)
(278,774,236)
(1640,1072,292)
(624,860,226)
(1357,854,103)
(766,1701,100)
(1006,205,24)
(1205,1517,93)
(988,1257,146)
(1308,1548,43)
(1149,920,206)
(1451,1812,51)
(1618,690,69)
(261,966,33)
(363,1955,25)
(210,329,211)
(1451,1171,153)
(306,218,249)
(1708,863,208)
(1215,1966,15)
(794,1626,102)
(1733,192,48)
(1329,1760,164)
(849,1770,279)
(791,296,287)
(1872,1121,5)
(477,1320,293)
(220,148,52)
(1618,669,197)
(1035,11,4)
(1818,1268,37)
(425,1411,151)
(30,556,178)
(1973,541,42)
(1670,392,20)
(407,344,25)
(142,1153,278)
(1715,85,86)
(598,1934,109)
(1702,776,278)
(243,1870,67)
(624,192,29)
(1812,191,145)
(781,1518,150)
(230,1834,206)
(701,1142,223)
(1544,1668,228)
(19,1244,224)
(466,1631,231)
(1813,533,220)
(886,1815,118)
(1942,493,98)
(1418,518,110)
(1830,82,194)
(1663,1101,106)
(589,1058,225)
(1753,671,5)
(226,1,111)
(197,132,79)
(1381,172,163)
(972,237,103)
(713,529,151)
(1504,1756,238)
(1924,1223,59)
(1404,618,73)
(875,507,113)
(1289,1278,132)
(791,970,86)
(214,476,272)
(1644,964,143)
(1901,1197,10)
(1713,453,248)
(781,1770,122)
(648,617,297)
(1394,1182,34)
(831,1945,91)
(1617,254,295)
(674,160,61)
(1864,1896,158)
(499,1268,123)
(1039,1771,102)
(1869,543,231)
(318,168,150)
(1903,1222,198)
(42,211,145)
(888,1814,227)
(1766,859,122)
(1513,59,196)
(1655,1552,280)
(230,1983,126)
(892,1852,133)
(829,866,248)
(799,1300,156)
(1130,464,164)
(1722,1701,101)
(1934,403,200)
(1746,1475,7)
(1820,1917,121)
(667,23,19)
(1411,923,109)
(1184,1793,2)
(756,256,201)
(596,453,298)
(1338,1686,188)
(1694,950,82)
(1688,216,106)
(990,1234,182)
(1633,786,253)
(1484,1925,45)
(834,82,130)
(772,780,59)
(840,883,275)
(1677,1956,137)
(759,1051,139)
(349,1291,121)
(1662,308,282)
(1775,344,258)
(78,1,261)
(299,1295,22)
(1679,1920,20)
(1777,1488,195)
(207,797,194)
(1967,425,197)
(496,1704,211)
(1209,1610,162)
(1788,348,52)
(1079,1561,225)
(575,1821,138)
(1211,1965,228)
(380,142,31)
(223,1110,155)
(1166,1361,297)
(1662,907,28)
(511,759,169)
(1606,454,84)
(454,83,50)
(1605,1538,277)
(405,1961,137)
(1896,148,126)
(1526,1084,80)
(1831,1760,232)
(692,1388,108)
(1510,1191,98)
(890,1317,129)
(4,685,72)
(1852,288,187)
(1715,1787,113)
(1966,101,6)
(802,1727,47)
(376,1940,63)
(291,86,290)
(1637,619,10)
(547,1946,222)
(1394,898,71)
(1031,1094,215)
(1042,198,103)
(1733,1368,18)
(635,1961,113)
(1188,1107,64)
(232,651,249)
(883,1982,186)
(952,1703,238)
(751,452,112)
(1466,221,275)
(1250,420,226)
(825,375,275)
(220,441,231)
(1402,1556,111)
(1272,1291,122)
(1989,179,261)
(1275,1851,240)
(1830,76,297)
(1927,762,202)
(1998,180,116)
(158,1866,56)
(681,548,31)
(1870,879,176)
(731,991,38)
(917,1260,280)
(601,891,229)
(1316,1826,273)
(726,414,249)
(1572,1977,11)
(796,544,65)
(1949,1476,149)
(1935,297,280)
(1004,225,89)
(1312,704,225)
(70,1255,110)
(1916,1232,149)
(21,1476,266)
(1322,283,89)
(1782,999,19)
(1851,1633,36)
(179,1225,244)
(1168,865,107)
(993,414,115)
(1293,1535,233)
(1151,107,270)
(1539,1551,255)
(123,936,152)
(1057,1155,257)
(1733,1331,62)
(1445,1316,92)
(1246,417,121)
(1561,867,264)
(929,638,157)
(1983,761,275)
(401,1058,20)
(1099,776,190)
(1467,566,189)
(1595,233,30)
(1338,132,70)
(1649,1928,231)
(1660,1726,209)
(82,423,182)
(64,1463,211)
(503,186,46)
(232,247,75)
(368,1842,226)
(1838,1873,245)
(994,1138,23)
(1902,1166,130)
(749,1825,232)
(311,1438,57)
(233,449,274)
(1449,1246,136)
(306,1712,81)
(10,348,177)
(319,932,57)
(470,1588,14)
(305,702,66)
(1113,741,225)
(1442,261,82)
(1631,1002,188)
(446,893,64)
(313,599,265)
(87,209,32)
(1087,1870,107)
(633,1414,289)
(1371,1398,134)
(473,497,19)
(344,425,247)
(58,1999,37)
(202,1281,50)
(804,1086,230)
(882,1912,45)
(1373,186,273)
(1260,468,199)
(60,1122,232)
(458,825,117)
(76,885,23)
(212,681,133)
(687,1632,211)
(1701,1575,66)
(455,111,275)
(1537,1807,116)
(838,1584,253)
(1959,541,208)
(1114,1495,114)
(1928,1077,35)
(354,891,267)
(530,1623,253)
(412,1478,123)
(897,939,266)
(1432,944,217)
(187,1595,256)
(967,678,138)
(850,169,200)
(150,1377,93)
(1540,1503,165)
(1585,287,73)
(232,1939,281)
(1572,1455,272)
(1327,445,202)
(1695,641,66)
(934,1292,36)
(1315,863,183)
(1342,1137,231)
(329,1075,133)
(922,1447,195)
(609,1258,85)
(1377,1608,42)
(1368,873,258)
(940,1596,158)
(956,103,210)
(1493,614,18)
(191,1210,140)
(1603,65,103)
(1989,481,114)
(1104,1437,256)
(50,821,83)
(1375,1564,170)
(1118,925,213)
(171,1721,172)
(413,1183,176)
(1221,445,9)
(925,1025,189)
(386,146,75)
(1062,1341,278)
(1462,68,110)
(1257,625,65)
(533,742,22)
(1724,1739,66)
(1902,1761,104)
(1385,1440,86)
(1148,655,258)
(95,728,263)
(1228,444,269)
(559,855,122)
(728,1467,280)
(657,1061,160)
(1587,1565,96)
(229,626,198)
(832,1800,94)
(1479,1737,55)
(410,206,16)
(1880,1571,213)
(1229,1684,296)
(1985,612,189)
(1009,1219,68)
(1087,659,198)
(1985,1638,245)
(169,320,91)
(379,980,220)
(1849,1102,118)
(1347,1124,272)
(858,436,134)
(1044,1234,102)
(1877,60,22)
(1651,1328,202)
(1393,1895,150)
(958,1783,81)
(492,1262,98)
(1070,1681,141)
(183,133,129)
(486,1180,141)
(961,1368,227)
(82,324,132)
(187,1422,275)
(66,974,28)
(1527,1064,254)
(1784,1327,86)
(1751,646,32)
(1731,1305,55)
(1151,1871,164)
(498,890,212)
(794,1759,288)
(1634,1451,253)
(333,1588,274)
(295,126,272)
(370,1865,258)
(346,1798,132)
(624,1691,30)
(1789,990,281)
(1842,1221,97)
(1856,1064,71)
(526,410,65)
(1939,1288,138)
(722,149,154)
(1608,93,278)
(1610,171,243)
(1028,463,183)
(669,1734,19)
(1607,1022,105)
(161,1381,179)
(748,107,242)
(433,947,111)
(655,237,100)
(260,1620,211)
(324,440,130)
(1220,458,207)
(1127,41,229)
(289,374,289)
(904,1690,291)
(1484,506,194)
(478,1496,227)
(1447,126,276)
(537,547,176)
(1820,1983,146)
(1089,1459,81)
(1478,76,126)
(48,781,38)
(1063,797,169)
(61,1740,233)
(401,696,13)
(1455,1399,163)
(1524,932,172)
(1549,952,107)
(298,940,58)
(395,420,102)
(334,1392,257)
(1400,1415,284)
(1126,1700,154)
(873,1055,175)
(361,1381,263)
(1402,1744,120)
(806,674,56)
(1191,1030,94)
(1803,892,35)
(1512,1974,106)
(1237,124,177)
(507,245,227)
(1211,324,163)
(249,1633,27)
(723,388,165)
(1790,1083,130)
(433,860,117)
(1891,1886,33)
(1147,778,268)
(720,1148,274)
(1387,525,57)
(621,992,245)
(1367,1146,285)
(1377,1740,52)
(734,1248,178)
(1003,1186,267)
(618,1394,141)
(413,439,87)
(758,144,128)
(550,914,280)
(1081,642,121)
(1842,1422,219)
(1414,268,50)
(741,581,53)
(1277,1888,161)
(1272,1373,68)
(131,726,184)
(974,15,212)
(1903,1133,202)
(1964,533,75)
(697,983,279)
(787,193,61)
(1058,849,275)
(142,1605,218)
(397,289,108)
(1250,1871,108)
(146,1167,96)
(95,226,88)
(1466,1197,275)
(1260,669,290)
(1706,1909,169)
(739,1755,107)
(1312,981,96)
(1268,729,72)
(400,860,14)
(941,44,114)
(806,1964,138)
(974,1047,104)
(553,1925,158)
(142,164,10)
(1211,291,231)
(1689,1827,136)
(187,1940,171)
(682,431,184)
(699,1514,113)
(1687,774,58)
(1395,469,274)
(34,690,89)
(883,333,41)
(356,1899,229)
(143,757,284)
(395,1172,198)
(806,1669,273)
(1288,371,248)
(1481,1594,60)
(855,1669,168)
(31,224,239)
(1189,300,94)
(864,1028,5)
(261,251,298)
(513,1191,294)
(814,194,136)
(910,59,101)
(40,958,268)
(66,404,290)
(1583,94,142)
(1518,1995,226)
(1665,1069,121)
(1713,1485,193)
(1530,1470,3)
(425,762,226)
(1981,360,229)
(451,46,266)
(564,1959,25)
(1597,1052,104)
(934,1227,200)
(202,1996,286)
(1838,917,293)
(1713,429,74)
(1685,609,92)
(261,161,264)
(1995,278,7)
(1703,26,27)
(1412,26,5)
(1292,332,280)
(1850,462,205)
(626,469,231)
(671,305,10)
(250,270,75)
(1172,489,264)
(81,548,125)
(803,1687,65)
(1670,487,105)
(127,1699,42)
(1040,619,109)
(581,1923,277)
(330,1709,1)
(744,1682,253)
(1412,37,96)
(653,1617,227)
(1283,1226,221)
(383,640,31)
(1983,1101,196)
(910,770,193)
(815,57,209)
(1542,1189,287)
(139,658,196)
(1246,498,17)
(129,7,164)
(1419,1680,14)
(892,720,205)
(1260,1075,123)
(1698,200,89)
(1791,839,199)
(1476,1536,255)
(1880,933,297)
(69,1742,127)
(1984,1290,176)
(207,1908,9)
(829,478,112)
(1352,1736,154)
(8,704,226)
(1266,1140,171)
(1419,1209,155)
(498,788,205)
(985,764,73)
(451,993,152)
(1639,1169,200)
(563,1814,126)
(661,560,231)
(183,969,138)
(856,1182,41)
(1787,1105,196)
(1861,1673,293)
(1800,549,16)
(369,45,49)
(1562,1646,138)
(630,491,229)
(1968,1839,168)
(346,497,3)
(580,217,153)
(120,1595,130)
(831,1583,186)
(565,660,276)
(107,1818,247)
(1217,1363,2)
(1166,1965,56)
(1498,1067,16)
(1029,299,112)
(1143,1609,181)
(547,1544,55)
(1454,1263,280)
(783,462,115)
(347,1782,292)
(155,398,223)
(951,1587,293)
(566,1914,149)
(247,1309,6)
(646,1901,233)
(535,547,21)
(1932,779,186)
(1417,866,200)
(699,233,223)
(1240,1012,163)
(1769,817,289)
(854,324,24)
(641,1874,234)
(279,981,240)
(17,1519,122)
(855,1980,262)
(1088,169,97)
(1377,854,234)
(889,1985,164)
(1615,441,5)
(380,1170,285)
(1502,907,257)
(627,1621,36)
(446,172,95)
(1026,309,63)
(416,223,115)
(844,569,262)
(167,267,163)
(1228,1029,212)
(107,1765,250)
(1125,701,236)
(1295,1639,130)
(144,953,231)
(1326,1040,292)
(1842,281,286)
(1171,730,272)
(1734,1116,12)
(1105,1595,141)
(1066,1984,217)
(1336,746,149)
(1147,1071,17)
(94,1271,30)
(555,1214,244)
(983,1217,79)
(1519,1141,285)
(671,1323,99)
(1651,337,97)
(46,1818,296)
(926,1348,300)
(795,590,225)
(1141,1927,129)
(1038,301,25)
(1173,941,196)
(1495,628,224)
(1384,224,207)
(1551,795,95)
(572,1917,181)
(1036,1704,150)
(65,1442,35)
(226,1378,135)
(676,1399,190)
(1817,580,196)
(812,619,98)
(140,58,100)
(179,1497,156)
(822,1971,292)
(634,1080,46)
(1515,396,158)
(1066,39,83)
(566,516,171)
(998,1348,162)
(1504,129,193)
(385,1869,205)
(709,550,179)
(1955,903,283)
(1447,1430,2)
(795,602,286)
(568,1887,70)
(474,787,21)
(736,49,31)
(1142,1037,202)
(1280,1402,188)
(1605,688,66)
(1061,568,61)
(1847,1168,96)
(732,252,85)
(1164,1809,126)
(1508,1460,94)
(767,1748,254)
(317,798,200)
(1760,1688,167)
(505,4,165)
(1664,430,153)
(1349,1978,256)
(739,274,295)
(1586,1644,293)
(1678,1469,46)
(1297,1543,159)
(599,1392,225)
(476,1840,100)
(1368,1027,280)
(972,1878,75)
(1761,705,260)
(1977,1201,246)
(1296,1640,205)
(873,918,74)
(574,558,213)
(137,1363,15)
(1855,1630,192)
(1551,1508,245)
(1258,1015,248)
(1176,1560,194)
(998,793,163)
(1380,852,219)
(866,847,31)
(1137,443,9)
(689,1640,266)
(16,421,182)
(70,1377,71)
(1447,718,43)
(246,1290,94)
(1192,928,244)
(1141,1867,27)
(322,209,99)
(1906,1465,253)
(1908,1385,137)
(1915,1988,68)
(622,124,105)
(495,716,2)
(965,938,222)
(1683,909,99)
(1704,1545,71)
(1574,925,14)
(1263,769,146)
(1368,1827,196)
(1597,1019,71)
(1606,1944,298)
(514,1033,126)
(1470,1228,197)
(658,1300,177)
(1475,270,135)
(1701,727,186)
(1032,27,213)
(639,1434,108)
(760,1271,230)
(373,122,287)
(1127,560,222)
(690,1895,192)
(1271,924,5)
(236,140,255)
(1837,1583,201)
(736,1900,256)
(119,297,182)
(1741,160,146)
(369,820,9)
(1486,1245,46)
(225,79,223)
(1836,1733,31)
(206,1018,69)
(1872,1910,95)
(511,860,111)
(696,58,198)
(1261,787,277)
(1895,1148,130)
(71,1326,249)
(1067,932,107)
(887,1925,202)
(425,1613,209)
(1699,641,70)
(1856,893,164)
(1277,227,24)
(1804,481,78)
(1103,117,72)
(233,1119,94)
(597,1430,73)
(1521,1498,109)
(961,1846,177)
(110,1000,124)
(1539,981,281)
(1949,1652,13)
(679,1,106)
(188,715,265)
(1136,875,162)
(1290,810,6)
(103,1716,290)
(288,32,51)
(477,1546,134)
(126,1056,184)
(1074,951,78)
(1979,87,17)
(1008,341,129)
(319,947,122)
(1086,1589,95)
(1274,66,236)
(1038,1642,225)
(1397,962,70)
(190,403,51)
(925,1099,118)
(1734,867,88)
(1436,1154,174)
(1745,613,192)
(697,377,27)
(887,1732,34)
(80,1233,217)
(195,1170,266)
(787,996,185)
(615,790,185)
(1239,1385,37)
(1178,1148,134)
(864,1281,285)
(1848,1857,111)
(58,1030,282)
(488,548,164)
(1787,1080,268)
(1004,244,214)
(1084,1512,48)
(174,431,57)
(305,1048,198)
(163,1309,124)
(1926,696,192)
(66,58,14)
(506,1278,212)
(859,1366,105)
(408,940,65)
(176,614,271)
(775,1473,281)
(370,1937,42)
(1552,1076,275)
(1591,1196,200)
(152,250,159)
(1876,303,226)
(1029,900,176)
(1131,1246,159)
(1975,103,37)
(1910,1361,218)
(1080,1632,285)
(951,659,141)
(1337,1833,102)
(793,234,6)
(1031,1757,140)
(1636,347,129)
(1515,1253,11)
(51,759,206)
(1520,55,30)
(761,3,128)
(1292,484,212)
(131,1903,109)
(1268,416,298)
(555,1313,218)
(396,100,182)
(297,4,281)
(473,1126,222)
(313,350,167)
(1028,1635,211)
(1442,1704,152)
(401,547,112)
(893,835,183)
(1506,808,47)
(1717,711,113)
(30,1325,266)
(759,1721,92)
(866,1393,261)
(901,879,270)
(1014,1906,24)
(1998,1568,243)
(800,849,64)
(1831,1293,118)
(1066,485,112)
(1982,959,154)
(1071,992,179)
(1512,652,235)
(1040,46,91)
(53,763,115)
(1687,1889,19)
(734,592,198)
(1972,1947,141)
(124,580,289)
(1309,687,184)
(1265,160,233)
(1924,1050,267)
(928,271,296)
(535,505,58)
(37,1370,89)
(772,53,58)
(907,1259,91)
(1920,1103,54)
(231,996,282)
(28,1802,206)
(1697,242,88)
(234,624,232)
(1688,1274,202)
(715,822,136)
(1579,190,137)
(1915,526,220)
(1438,1301,100)
(1825,778,275)
(1617,1756,227)
(1727,1623,252)
(1929,684,242)
(1283,1737,262)
(1327,389,74)
(1447,343,50)
(1288,158,292)
(1269,1737,278)
(1124,1149,182)
(349,755,46)
(35,1919,150)
(1140,326,73)
(1142,1274,94)
(1106,658,116)
(793,1449,223)
(1366,410,182)
(767,1626,112)
(1115,1109,192)
(1535,1852,21)
(1996,737,256)
(616,264,91)
(401,1140,64)
(1626,995,218)
(1674,533,291)
(1134,1266,2)
(1882,1925,237)
(1928,561,279)
(1535,1833,296)
(91,876,78)
(328,971,92)
(1766,499,175)
(1873,570,288)
(1143,1638,178)
(804,276,261)
(30,548,149)
(1033,1948,289)
(299,1357,182)
(471,714,215)
(415,1852,165)
(873,1020,217)
(1261,1442,272)
(1941,1285,267)
(855,728,138)
(539,1730,219)
(668,1670,7)
(1281,1889,137)
(1614,260,180)
(836,929,259)
(962,1880,80)
(516,1837,70)
(532,411,121)
(625,1964,20)
(539,1867,180)
(1478,1803,49)
(614,1834,94)
(90,1343,174)
(425,1542,105)
(1314,427,232)
(1108,1375,140)
(591,430,173)
(232,1892,87)
(347,1375,43)
(892,1412,79)
(721,1632,222)
(1022,343,178)
(129,1449,75)
(884,1175,58)
(1249,1547,220)
(708,1954,242)
(674,1840,278)
(738,517,249)
(1737,1804,92)
(10,1147,185)
(424,1145,238)
(1154,1288,211)
(102,1961,179)
(922,701,226)
(674,1113,257)
(1738,1487,246)
(1683,409,111)
(570,713,147)
(215,1699,97)
(701,1705,133)
(378,175,122)
(1171,825,212)
(715,43,284)
(1354,728,184)
(24,171,205)
(1788,442,267)
(689,461,243)
(1345,1532,298)
(1899,1917,104)
(1284,1812,266)
(493,1202,147)
(316,1514,133)
(1073,1877,39)
(1139,1813,243)
(970,806,125)
(728,706,255)
(1845,864,298)
(1102,1652,16)
(903,1252,104)
(1300,1505,121)
(1479,431,219)
(1012,480,152)
(720,268,156)
(892,925,246)
(607,1141,294)
(132,1612,227)
(1879,1826,134)
(1067,1319,214)
(818,446,241)
(546,1800,179)
(951,497,134)
(1655,260,122)
(1462,928,227)
(1138,135,294)
(1703,1498,7)
(5,1451,140)
(1810,564,150)
(1819,1445,266)
(1558,1,15)
(1381,611,150)
(1847,1331,130)
(306,1118,145)
(809,1342,153)
(584,270,189)
(1128,592,265)
(1885,206,248)
(157,281,107)
(80,1435,34)
(1405,1120,49)
(696,753,31)
(254,1741,127)
(1049,1853,67)
(54,1405,180)
(1911,1404,112)
(236,1450,90)
(1747,1833,295)
(971,1311,60)
(1724,423,105)
(1208,1222,232)
(777,496,281)
(1101,1795,90)
(1549,798,224)
(1036,1771,21)
(624,1662,9)
(581,1997,180)
(742,960,240)
(1633,1438,268)
(48,472,274)
(1004,1450,254)
(1221,1526,81)
(686,1611,279)
(301,1518,9)
(1432,1848,184)
(510,575,7)
(224,713,84)
(1720,372,274)
(1034,1286,23)
(490,1034,171)
(691,1323,179)
(1361,1944,284)
(377,625,263)
(257,877,154)
(149,1675,162)
(769,327,87)
(833,1006,180)
(1464,1477,229)
(998,1606,217)
(1616,243,222)
(1594,1205,32)
(718,1449,165)
(889,11,128)
(976,937,32)
(762,624,13)
(408,1032,41)
(1154,270,17)
(1571,1053,157)
(1846,122,4)
(729,1471,126)
(1900,469,180)
(1228,350,72)
(1885,1673,205)
(1723,1206,284)
(1932,1987,282)
(1646,673,180)
(1623,1111,58)
(1071,1986,265)
(1573,1125,129)
(1030,999,141)
(1939,1354,145)
(1536,462,214)
(1637,367,255)
(74,1799,98)
(1253,784,223)
(1116,1281,73)
(896,1590,82)
(1164,447,130)
(798,704,143)
(376,989,57)
(1794,3,261)
(1187,732,206)
(411,1715,98)
(1246,555,135)
(1729,1781,13)
(1346,24,43)
(902,1154,214)
(575,1335,162)
(1525,532,161)
(874,1073,230)
(262,1917,9)
(1323,1187,96)
(219,1214,228)
(1319,1910,194)
(1017,1683,83)
(1112,1546,231)
(1827,1313,225)
(1265,1503,211)
(1519,737,265)
(1934,1440,136)
(936,523,191)
(248,1972,133)
(1240,409,253)
(1841,1989,71)
(923,138,213)
(1795,526,194)
(1001,784,286)
(1723,1871,74)
(432,497,161)
(722,1126,149)
(883,109,189)
(1133,1054,290)
(1366,1233,78)
(56,751,37)
(1137,1589,184)
(1102,1595,187)
(1476,1165,141)
(1043,1961,9)
(1300,848,205)
(1038,1005,98)
(549,1449,164)
(857,1907,249)
(1473,1300,1)
(78,141,242)
(1527,150,119)
(285,1490,32)
(1570,154,42)
(1382,1495,268)
(481,1430,96)
(839,1444,232)
(538,991,270)
(883,1674,123)
(319,1601,213)
(898,218,43)
(161,964,261)
(494,1085,49)
(813,737,258)
(1614,1338,44)
(926,377,281)
(448,744,47)
(1872,465,104)
(150,1548,178)
(1397,845,29)
(1424,1825,180)
(744,954,89)
(862,1840,270)
(531,1557,136)
(1951,1246,93)
(1431,105,54)
(97,877,146)
